tract_geoid,poverty_rate,uninsured_rate,mental_distress,poor_physical_health,crime_rate,services_per_10k,service_count
06073016403,0.3319672131147541,0.47006802721088436,0.3517006802721089,0.3204081632653061,0.4993197278911564,0.23401360544217686,0.2944369063772049
06073020812,0.8312841530054644,0.11224489795918369,0.0496598639455782,0.014285714285714235,0.4993197278911564,0.5428571428571428,0.2944369063772049
06073021102,0.01775956284153002,0.310204081632653,0.14693877551020407,0.01904761904761909,0.4993197278911564,0.7183673469387755,0.5739484396200815
06073010016,,0.11972789115646254,0.4224489795918367,0.2605442176870748,0.4993197278911564,0.1306122448979592,0.11397557666214382
06073013316,0.7254098360655737,0.47006802721088436,0.7442176870748299,0.7312925170068028,0.4993197278911564,0.2761904761904762,0.48575305291723203
06073019111,0.34084699453551914,0.3047619047619048,0.29047619047619044,0.1272108843537415,0.4993197278911564,0.7061224489795919,0.7347354138398915
06073019110,0.5997267759562841,0.40272108843537413,0.5564625850340136,0.282312925170068,0.4993197278911564,0.41496598639455784,0.48575305291723203
06073013315,0.47882513661202186,0.5904761904761905,0.8945578231292517,0.7448979591836735,0.4993197278911564,0.03605442176870748,0.03595658073270014
06073018615,0.4877049180327869,0.11428571428571432,0.2387755102040816,0.22585034013605443,0.4993197278911564,0.5170068027210885,0.39009497964721845
06073020040,0.3811475409836066,0.7149659863945579,0.680952380952381,0.49795918367346936,0.4993197278911564,0.6530612244897959,0.6383989145183175
06073013608,0.13046448087431695,0.4775510204081632,0.31564625850340133,0.20952380952380956,0.4993197278911564,0.5945578231292517,0.5739484396200815
